source_artwork,url
1794,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lighthouse at Gatteville in the style of Paul Signac.png
2156,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lion at Home 1881 in the style of Rosa Bonheur.png
3304,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Little Fruit Seller 1670-75 in the style of Bartolome Esteban Murillo.png
793,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Little Maid Servant in the style of Berthe Morisot.png
1399,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Little Tower of Babel c. 1563 in the style of Pieter the Elder Bruegel.png
466,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Loss Of Virginity Aka The Awakening Of Spring in the style of Paul Gauguin.png
1437,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Love Letter 1770s in the style of Jean-Honore Fragonard.png
2547,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Love Letter 2 in the style of John William Godward.png
3401,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Love of Life, 1901 in the style of Giuseppe Pellizza da Volpedo.png"
1447,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lover Crowned 1771-73 in the style of Jean-Honore Fragonard.png
45,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lovers in the style of Pierre Auguste Renoir.png
1148,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lute Player c. 1600 in the style of Caravaggio.png
2812,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mad Hatters Tea Party, illustration from Alice in Wonderland by Lewis Carroll 1832-9 in the style of John Tenniel.png"
1209,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mad Hatters Tea Party, illustration to Alices Adventures in Wonderland by Lewis Carroll 1832-98, 1907 in the style of Arthur Rackham.png"
252,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Madonna Of The Chair in the style of Raphael.png
269,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Madonna and Child 5 in the style of Raphael.png
3697,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Madonna and Child with Saints Jerome and Mary Magdalene and angels in the style of Correggio (Antonio Allegri).png
2133,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Madonna with Canon van der Paele (detail 2) 1436 in the style of Jan Van Eyck.png
2130,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Madonna with the Carthusians in the style of Jan Van Eyck.png
828,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Magnolia Blossom in the style of Martin Johnson Heade.png
1392,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Magpie on the Gallows 1568 in the style of Pieter the Elder Bruegel.png
2238,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Maharashtrian Lady in the style of Raja Ravi Varma.png
2487,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Maid and the Magpie A Cottage Interior at Shillington Bedfordshire in the style of William Henry Hunt.png
2207,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Man with the Muck Rake, 1875-79 in the style of Sir Joseph Noel Paton.png"
735,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mandolin Player in the style of Mary Cassatt.png
1487,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Manhattan Club (The Stewart Mansion) 1891 in the style of Childe Hassam.png
1245,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The March Wind in the style of Robert Henri.png
1583,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Market Cart in the style of Thomas Gainsborough.png
3354,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Marriage Feast at Cana, detail of Christ and musicians, c.1562 in the style of Paolo Veronese (Caliari).png"
3355,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Marriage Feast at Cana, detail of banqueting table with man in a green robe and dwarf with a parrot, c.1562 in the style of Paolo Veronese (Caliari).png"
3357,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Marriage at Cana 1563 in the style of Paolo Veronese (Caliari).png
1804,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Marriage of Stephen Beckingham and Mary Cox c. 1729 in the style of William Hogarth.png
3678,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Martyrdom Of Four Saints in the style of Correggio (Antonio Allegri).png
2352,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mass of St Martin of Tours in the style of Eustache Le Sueur.png
354,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Massacre of Chios in the style of Eugene Delacroix.png
1882,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Massacre of the Innocents in the style of Nicolas Poussin.png
3231,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mater Dolorosa in the style of Guido Reni.png
1903,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Meteor of August 18, 1783, as seen from the East Angle of the North Terrace, Windsor Castle, 1783 in the style of Paul Sandby.png"
2912,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Midnight Ride of Paul Revere 2 in the style of Grant Wood.png
2907,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Midnight Ride of Paul Revere in the style of Grant Wood.png
2004,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Milkmaid (detail-2) c. 1658 in the style of Jan Vermeer Van Delft.png
1997,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Milkmaid (detail-3) c. 1658 in the style of Jan Vermeer Van Delft.png
2010,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Milkmaid in the style of Jan Vermeer Van Delft.png
2520,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Miracle Of St Arnould in the style of (after) Philippe De Champaigne.png
3522,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mischievous Kittens in the style of Arthur Heyer.png
1582,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Misses Sloper in the style of Thomas Gainsborough.png
2819,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mock Turtle and the Gryphon, illustration from Alice in Wonderland by Lewis Carroll 1832-9 in the style of John Tenniel.png"
510,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Molo from the Bacino di San Marco, Venice, 1747-50 in the style of Canaletto.png"
1400,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Monkey Antiquarian, 1740 in the style of Jean-Baptiste-Simeon Chardin.png"
1618,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Moon Rising over the Sea in the style of Caspar David Friedrich.png
3130,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Moon. From The Moon and the Stars Series. 1902 in the style of Alphonse Maria Mucha.png
2718,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Morning Gun in the style of Peter Monamy.png
2707,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Morning Gun two-decker man-o-war with other ships in the style of Peter Monamy.png
1310,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Moroccan Girl in the style of William Merritt Chase.png
2451,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Moss - Poolewe in the style of Joseph Farquharson.png
394,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mother Of The Artist in the style of Henri De Toulouse-Lautrec.png
2949,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Murderer in the Lane in the style of Edvard Munch.png
2952,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Murderer in the style of Edvard Munch.png
2343,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Muse Terpsichore 1652-55 in the style of Eustache Le Sueur.png
2363,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Muses Melpomene Erato and Polymnia in the style of Eustache Le Sueur.png
3084,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Mystic Marriage of Saint Catherine 1525-27 in the style of Girolamo Francesco Maria Mazzola (Parmigianino).png
93,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Nap in the style of Fernando Botero.png
3317,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Nativity with the Annunciation to the Shepherds beyond in the style of Bartolome Esteban Murillo.png
3432,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The New Arrival in the style of Horatio Henry Couldery.png
77,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Notary in the style of Fernando Botero.png
1892,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Nurture of Bacchus (detail) 1630-35 in the style of Nicolas Poussin.png
2126,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ocean in the style of Frederick Judd Waugh.png
928,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Orange Trees in the style of Gustave Caillebotte.png
2742,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Orchard at Sunset in the style of Charles-Francois Daubigny.png
2048,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Orchard in the style of John Linnell.png
1800,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Orgy c. 1735 in the style of William Hogarth.png
1294,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Page Mazeppa in the style of Theodore Gericault.png
1820,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Painter and his Pug 1745 in the style of William Hogarth.png
1380,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Parable of the Blind Leading the Blind in the style of Pieter the Elder Bruegel.png
949,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Park At Yerres in the style of Gustave Caillebotte.png
3211,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Parting of Abelard and Heloise in the style of Angelica Kauffmann.png
2339,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Paterson Children in the style of Sir Henry Raeburn.png
1376,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Peasant Dance 1568 in the style of Pieter the Elder Bruegel.png
1658,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Peasant Family, 1871-72 in the style of Jean-Francois Millet.png"
2663,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Pedlar, 1814 in the style of Sir David Wilkie.png"
3198,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Penitent Magdalene 1752 in the style of Anton Raphael Mengs.png
2969,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Persistence of Memory in the style of Salvador Dali.png
1531,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Picnic in the style of George Wesley Bellows.png
2375,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Picture Book in the style of Robert Frederick Blum.png
1572,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Picture Gallery of Archduke Leopold Wilhelm 1614-62 in Brussels in the style of David The Younger Teniers.png
1792,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Pink Cloud, Antibes in the style of Paul Signac.png"
1634,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Plague Of Locusts in the style of James Jacques Joseph Tissot.png
1878,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Plague of Ashdod - detail in the style of Nicolas Poussin.png
3604,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Plains of Marathon, Greece in the style of William (Turner of Oxford) Turner.png"
2546,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Playground in the style of John William Godward.png
3267,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Poker Game in the style of Cassius Marcellus Coolidge.png
